WAVE_ID,Hits,eCount,FireRate1,ShotSpeed1,Health1,FireRate2,ShotSpeed2,Health2,FireRate3,ShotSpeed3,Health3,FireRate4,ShotSpeed4,Health4,FireRate5,ShotSpeed5,Health5,FireRate6,ShotSpeed6,Health6
557,0,1,87.0,0.1076132,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,1,1,42.0,0.4743229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,1,84.0,0.1161545,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,1,91.0,0.1340999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2,1,105.0,0.4737979,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1,1,56.0,0.4936388,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,1,38.0,0.1298659,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,0,1,64.0,0.3068331,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,0,1,8.0,0.2790097,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,1,23.0,0.06417425,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,1,105.0,0.05966087,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2,1,23.0,0.4494731,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,1,102.0,0.4237968,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,2,1,59.0,0.3255002,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,1,1,8.0,0.3321275,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,0,1,106.0,0.2931949,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,7,1,20.0,0.2050829,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2,1,59.0,0.1446217,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1,1,42.0,0.2561172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,1,1,113.0,0.4323691,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,0,1,94.0,0.2903126,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,3,1,31.0,0.3138985,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,3,1,54.0,0.1756665,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,1,1,108.0,0.374575,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,2,1,27.0,0.4330048,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0,1,92.0,0.3036601,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,4,1,13.0,0.3301617,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,2,1,11.0,0.188083,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,1,1,29.0,0.3327807,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,0,1,57.0,0.246266,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1,1,87.0,0.153771,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,1,47.0,0.2954002,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2,1,68.0,0.3128218,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,0,1,7.0,0.2749226,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,1,102.0,0.3635193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,0,1,92.0,0.4951294,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,5,1,19.0,0.3973694,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,3,1,48.0,0.411618,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,1,1,80.0,0.2360898,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2,1,29.0,0.4571887,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0,1,78.0,0.2922704,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,1,1,35.0,0.1613519,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1,1,35.0,0.4750611,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,2,1,53.0,0.1079856,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,1,103.0,0.3934704,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,10,1,10.0,0.4407303,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,4,1,21.0,0.3868803,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,3,1,31.0,0.2578613,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,3,1,40.0,0.1343318,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1,1,81.0,0.3900017,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,3,1,52.0,0.3518954,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,2,1,110.0,0.1400854,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,3,1,34.0,0.3635102,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,0,1,120.0,0.1782476,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,4,1,13.0,0.09786917,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,3,1,63.0,0.4784313,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,3,1,24.0,0.2422949,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,1,1,109.0,0.1657006,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,1,1,10.0,0.2065364,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0,1,35.0,0.0940512,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,0,1,73.0,0.3668854,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1,1,120.0,0.1104342,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,4,1,18.0,0.2785982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,3,1,13.0,0.2728639,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,2,1,64.0,0.3136862,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1,1,116.0,0.2260026,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,2,1,57.0,0.2616208,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,6,1,19.0,0.2850496,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,3,1,91.0,0.4797065,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,6,1,33.0,0.451346,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,0,1,62.0,0.3238421,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,0,1,29.0,0.07651146,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,1,1,27.0,0.4107492,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,0,1,101.0,0.3388264,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1,1,28.0,0.02765597,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0,1,75.0,0.481527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,1,82.0,0.3912021,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,2,1,16.0,0.140355,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1,1,79.0,0.4149909,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,1,1,109.0,0.1795202,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,1,1,119.0,0.4263518,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,2,1,57.0,0.06158032,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,1,1,87.0,0.08317567,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,0,1,109.0,0.2677933,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,0,1,72.0,0.01318861,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,2,1,15.0,0.208158,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,7,1,35.0,0.4418824,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,1,1,6.0,0.2433981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,1,24.0,0.0250286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,1,109.0,0.07268472,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,7,1,38.0,0.3363062,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,1,1,44.0,0.135882,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,3,1,75.0,0.3916598,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,1,1,90.0,0.336517,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2,1,82.0,0.4019517,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2,1,60.0,0.3656915,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,3,1,28.0,0.1006222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,0,1,18.0,0.01017756,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,4,1,42.0,0.2370428,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,0,1,31.0,0.05338939,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,2,1,98.0,0.2419901,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,1,1,108.0,0.2727151,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,2,1,51.0,0.315206,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,1,1,68.0,0.1097926,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,0,1,91.0,0.1031855,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,3,1,39.0,0.4813269,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,1,85.0,0.2139379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,2,1,24.0,0.1670413,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,1,1,106.0,0.2406518,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,2,1,45.0,0.3177842,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,3,1,62.0,0.04651476,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,2,1,93.0,0.1902426,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,1,1,26.0,0.1742954,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,3,1,78.0,0.3956764,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,5,1,8.0,0.01996399,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,1,109.0,0.03066398,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0,1,98.0,0.426033,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,1,1,80.0,0.2839897,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,2,1,21.0,0.5008533,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,3,1,32.0,0.4931261,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,1,1,27.0,0.2349075,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,1,1,69.0,0.1750006,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2,1,100.0,0.08000286,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,1,1,10.0,0.2497951,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,4,1,49.0,0.4959326,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,1,117.0,0.4195182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,1,114.0,0.494001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,2,1,94.0,0.5000269,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,2,1,14.0,0.1625586,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,2,1,41.0,0.3205231,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,1,84.0,0.08360185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,0,1,65.0,0.4402099,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,2,1,29.0,0.2236973,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,0,1,83.0,0.4249909,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,1,87.0,0.1621133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,4,1,40.0,0.4704587,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,3,1,40.0,0.2241912,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,2,1,87.0,0.4503018,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,0,1,12.0,0.44011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,2,1,99.0,0.3294888,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,4,1,24.0,0.3358343,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,2,1,70.0,0.2684714,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1,1,42.0,0.07443334,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1,1,64.0,0.09649499,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1,1,89.0,0.1704789,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,2,1,24.0,0.1820109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,3,1,53.0,0.473087,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,0,1,83.0,0.4383045,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,2,1,13.0,0.4636602,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,10,1,28.0,0.4689007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0,1,99.0,0.07718767,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,1,1,18.0,0.2686848,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,1,1,5.0,0.04666628,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,2,1,27.0,0.07575132,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,3,1,25.0,0.3134586,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0,1,91.0,0.1293453,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,0,1,89.0,0.4591695,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,3,1,114.0,0.407151,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,0,1,85.0,0.250562,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,2,1,26.0,0.1136112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,1,32.0,0.115874,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,1,1,66.0,0.3572436,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,1,1,108.0,0.3333179,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,0,1,90.0,0.3585487,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,0,1,6.0,0.1779574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,0,1,17.0,0.114845,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,1,1,23.0,0.02708728,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,1,1,106.0,0.1522253,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1,1,70.0,0.2128715,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,5,1,30.0,0.3484539,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,2,1,77.0,0.425823,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,0,1,104.0,0.07837047,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,4,1,15.0,0.5075215,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,1,1,105.0,0.3462028,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,0,1,66.0,0.01963962,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,1,1,6.0,0.4401205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,0,1,82.0,0.02823986,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,1,1,104.0,0.3931801,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,0,1,78.0,0.3221005,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,1,1,109.0,0.06711556,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,1,1,117.0,0.1901514,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1,1,45.0,0.3755656,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,6,1,18.0,0.4919263,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
